id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform
2379,1705,Kcash,KCASH,kcash,1,2018-01-12T19:39:19.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7'}"
2386,2617,KZ Cash,KZC,kz-cash,1,2018-01-13T23:34:18.000Z,2023-06-07T04:29:00.000Z,
2387,895,Bitcoin Atom,BCA,bitcoin-atom,1,2018-01-13T23:34:18.000Z,2023-06-07T04:29:00.000Z,
2391,2354,EchoLink,EKO,echolink,1,2018-01-14T17:04:19.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa6a840e50bcaa50da017b91a0d86b8b2d41156ee'}"
2392,1881,Bottos,BTO,bottos,1,2018-01-14T17:29:17.000Z,2023-06-07T04:29:00.000Z,
2394,247,Telcoin,TEL,telcoin,1,2018-01-15T00:19:18.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x467bccd9d29f223bce8043b84e8c8b282827790f'}"
2395,2444,Ignition,IC,ignition,1,2018-01-15T00:19:18.000Z,2023-06-07T04:29:00.000Z,
2396,2637,WETH,WETH,weth,1,2018-01-14T19:09:18.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'}"
2398,427,SelfKey,KEY,selfkey,1,2018-01-15T17:34:19.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4cc19356f2d37338b9802aa8e8fc58b0373296e7'}"
2399,1338,INT,INT,int-chain,1,2018-01-15T17:54:19.000Z,2023-06-07T04:29:00.000Z,
2400,2518,OneRoot Network,RNT,oneroot-network,1,2018-01-15T19:04:19.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff603f43946a3a28df5e6a73172555d8c8b02386'}"
2405,155,IOST,IOST,iostoken,1,2018-01-16T01:44:18.000Z,2023-06-07T04:29:00.000Z,
2407,1465,AICHAIN,AIT,aichain,1,2018-01-16T05:54:19.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x79650799e7899a802cb96c0bc33a6a8d4ce4936c'}"
2410,894,SpaceChain,SPC,spacechain,1,2018-01-17T00:04:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x86ed939b500e121c0c5f493f399084db596dad20'}"
2415,1924,ArbitrageCT,ARCT,arbitragect,1,2018-01-17T17:34:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1245ef80f4d9e02ed9425375e8f649b9221b31d8'}"
2416,56,Theta Network,THETA,theta-network,1,2018-01-17T17:34:26.000Z,2023-06-07T04:29:00.000Z,
2419,8236,Profile Utility Token,PUT,profile-utility-token,1,2018-01-17T17:34:26.000Z,2023-06-07T04:29:00.000Z,
2421,2426,VouchForMe,IPL,insurepal,1,2018-01-19T01:44:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x64CdF819d3E75Ac8eC217B3496d7cE167Be42e80'}"
2424,97,SingularityNET,AGIX,singularitynet,1,2018-01-19T01:44:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5B7533812759B45C2B44C19e320ba2cD2681b542'}"
2427,2173,ChatCoin,CHAT,chatcoin,1,2018-01-20T00:29:26.000Z,2023-06-07T04:29:00.000Z,
2428,1669,Scry.info,DDD,scryinfo,1,2018-01-20T00:29:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9F5F3CFD7a32700C93F971637407ff17b91c7342'}"
2429,1115,Mobius,MOBI,mobius,1,2018-01-20T01:34:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 512, 'name': 'Stellar', 'symbol': 'XLM', 'slug': 'stellar', 'token_address': 'GA6HCMBLTZS5VYYBCATRBRZ3BZJMAFUDKYYF6AH6MVCMGWMRDNSWJPIH'}"
2430,1143,Hydro Protocol,HOT,hydro-protocol,1,2018-01-20T00:29:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9af839687f6c94542ac5ece2e317daae355493a1'}"
2438,1633,Double-A Chain,AAC,acute-angle-cloud,1,2018-01-20T09:09:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe75ad3aab14e4b0df8c5da4286608dabb21bd864'}"
2441,1453,Molecular Future,MOF,molecular-future,1,2018-01-22T17:39:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1958, 'name': 'TRON', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TTn3SwRfohHJrE4dEB5NsUL2nGxTYGC8aW'}"
2443,2164,Trinity Network Credit,TNC,trinity-network-credit,1,2018-01-22T17:39:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '08e8c4400f1af2c20c28e0018f29535eb85d15b6'}"
2444,1481,CRYPTO20,C20,c20,1,2018-01-22T17:39:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x26e75307fc0c021472feb8f727839531f112f317'}"
2446,1902,DATA,DTA,data,1,2018-01-22T23:24:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x69b148395ce0015c13e36bffbad63f49ef874e03'}"
2447,938,Crypterium,CRPT,crpt,1,2018-01-22T23:24:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x08389495D7456E1951ddF7c3a1314A4bfb646d8B'}"
2448,2394,SparksPay,SPK,sparkspay,1,2018-01-22T23:24:27.000Z,2023-06-07T04:29:00.000Z,
2450,1288,carVertical,CV,carvertical,1,2018-01-22T23:24:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x50bc2ecc0bfdf5666640048038c1aba7b7525683'}"
2452,2439,Tokenbox,TBX,tokenbox,1,2018-01-24T02:04:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3a92bd396aef82af98ebc0aa9030d25a23b11c6b'}"
2453,2363,EDUCare,EKT,educare,1,2018-01-24T02:04:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4ecdb6385f3db3847f9c4a9bf3f9917bb27a5452'}"
2454,2455,UnlimitedIP,UIP,unlimitedip,1,2018-01-24T02:04:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4290563c2d7c255b5eec87f2d3bd10389f991d68'}"
2457,1320,TrueChain,TRUE,truechain,1,2018-01-24T02:09:27.000Z,2023-06-07T04:29:00.000Z,
2458,1908,Odyssey,OCN,odyssey,1,2018-01-24T04:39:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4092678e4E78230F46A1534C0fbc8fA39780892B'}"
2459,8747,indaHash,IDH,indahash,1,2018-01-24T04:39:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5136C98A80811C3f46bDda8B5c4555CFd9f812F0'}"
2462,1852,AidCoin,AID,aidcoin,1,2018-01-24T21:09:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x37e8789bb9996cac9156cd5f5fd32599e6b91289'}"
2465,971,BUX Token,BUX,bux-token,1,2020-12-01T23:04:04.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x211ffbe424b90e25a15531ca322adf1559779e45'}"
2466,2100,Moola,AXPR,axpr-token,1,2018-01-25T03:39:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdD0020B1D5Ba47A54E2EB16800D73Beb6546f91A'}"
2467,246,OriginTrail,TRAC,origintrail,1,2018-01-25T03:39:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f'}"
2468,1482,LinkEye,LET,linkeye,1,2018-01-25T03:44:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfa3118b34522580c35ae27f6cf52da1dbb756288'}"
2469,95,Zilliqa,ZIL,zilliqa,1,2018-01-25T23:09:28.000Z,2023-06-07T04:29:00.000Z,
2473,2356,All Sports,SOC,all-sports,1,2018-01-27T05:29:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3'}"
2474,940,Matrix AI Network,MAN,matrix-ai-network,1,2018-01-27T05:29:27.000Z,2023-06-07T04:29:00.000Z,
2475,1572,Garlicoin,GRLC,garlicoin,1,2018-01-27T05:29:28.000Z,2023-06-07T04:29:00.000Z,
2476,1974,Ruff,RUFF,ruff,1,2018-01-29T17:34:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf278c1ca969095ffddded020290cf8b5c424ace2'}"
2478,1836,CoinFi,COFI,coinfi,1,2018-01-29T17:34:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3136ef851592acf49ca4c825131e364170fa32b3'}"
2481,2136,Zeepin,ZPT,zeepin,1,2018-01-30T21:04:34.000Z,2023-06-07T04:29:00.000Z,
2482,1385,CPChain,CPC,cpchain,1,2018-01-30T21:04:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'CPC-FED'}"
2489,2320,BitWhite,BTW,bitwhite,1,2018-01-30T21:04:35.000Z,2023-06-07T04:29:00.000Z,
2490,5760,CargoX,CXO,cargox,1,2018-01-31T22:09:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb6ee9668771a79be7967ee29a63d4184f8097143'}"
2492,494,Elastos,ELA,elastos,1,2018-02-01T22:54:29.000Z,2023-06-07T04:29:00.000Z,
2496,241,Polymath,POLY,polymath-network,1,2018-02-02T03:14:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec'}"
2497,1751,Medicalchain,MTN,medical-chain,1,2018-02-03T19:04:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3'}"
2499,240,SwissBorg,CHSB,swissborg,1,2018-02-03T19:04:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba9d4199fab4f26efe3551d490e3821486f135ba'}"
2501,2153,adbank,ADB,adbank,1,2018-02-03T19:04:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2baac9330cf9ac479d819195794d79ad0c7616e3'}"
2502,81,Huobi Token,HT,huobi-token,1,2018-02-03T19:54:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6f259637dcd74c767781e37bc6133cd6a68aa161'}"
2503,1786,DMarket,DMT,dmarket,1,2018-02-03T19:59:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1'}"
2505,590,Bluzelle,BLZ,bluzelle,1,2018-02-06T18:34:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5732046a883704404f284ce41ffadd5b007fd668'}"
2506,1819,Swarm,SWM,swarm-network,1,2018-02-07T04:09:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3505f494c3f0fed0b594e01fa41dd3967645ca39'}"
2511,1896,WePower,WPR,wepower,1,2018-02-09T03:09:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4CF488387F035FF08c371515562CBa712f9015d4'}"
2513,1979,GoldMint,MNTP,goldmint,1,2018-02-09T18:54:21.000Z,2023-06-07T04:29:00.000Z,
2529,959,Cashaa,CAS,cashaa,1,2018-02-15T23:54:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x780207b8c0fdc32cf60e957415bfa1f2d4d9718c'}"
2530,552,Fusion,FSN,fusion,1,2018-02-16T06:59:20.000Z,2023-06-07T04:29:00.000Z,
2535,8748,Edge,EDGE,edge,1,2018-02-20T01:59:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4ec1b60b96193a64acae44778e51f7bff2007831'}"
2536,2137,Neurotoken,NTK,neurotoken,1,2018-02-20T01:59:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x69beab403438253f13b6e92db91f7fb849258263'}"
2537,2193,Gems ,GEM,gems-protocol,1,2018-02-20T21:54:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc7bba5b765581efb2cdd2679db5bea9ee79b201f'}"
2539,287,Ren,REN,ren,1,2018-02-21T16:19:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x408e41876cccdc0f92210600ef50372656052a38'}"
2540,1178,Litecoin Cash,LCC,litecoin-cash,1,2018-02-21T22:34:20.000Z,2023-06-07T04:29:00.000Z,
2542,2909,Tidex Token,TDX,tidex-token,1,2018-02-23T01:04:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x317eb4ad9cfac6232f0046831322e895507bcbeb'}"
2544,2065,Nitro Network,NCash,nucleus-vision,1,2018-02-26T16:19:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 5805, 'name': 'Avalanche', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0xc69Eba65e87889f0805dB717Af06797055A0BA07'}"
2545,809,Arcblock,ABT,arcblock,1,2018-02-26T16:44:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb98d4c97425d9908e66e53a6fdf673acca0be986'}"
2546,2213,Remme,REM,remme,1,2018-02-26T17:39:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x83984d6142934bb535793a82adb0a46ef0f66b6d'}"
2548,1021,POA Network,POA,poa,1,2018-02-28T16:34:21.000Z,2023-06-07T04:29:00.000Z,
2552,2107,IHT Real Estate Protocol,IHT,iht-real-estate-protocol,1,2018-03-01T20:29:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xEda8B016efA8b1161208Cf041cD86972eeE0F31E'}"
2553,537,Refereum,RFR,refereum,1,2018-03-01T20:29:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd0929d411954c47438dc1d871dd6081f5c5e149c'}"
2554,1293,Lympo,LYM,lympo,1,2018-03-01T21:24:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5'}"
2556,1475,Credits,CS,credits,1,2018-03-03T01:04:20.000Z,2023-06-07T04:29:00.000Z,
2561,1529,BitTube,TUBE,bit-tube,1,2018-03-06T00:44:20.000Z,2023-06-07T04:29:00.000Z,
2562,1483,Education Ecosystem,LEDU,education-ecosystem,1,2018-03-06T00:44:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc741f06082aa47f93729070ad0dd95e223bda091'}"
2563,29,TrueUSD,TUSD,trueusd,1,2018-03-06T04:34:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0000000000085d4780B73119b644AE5ecd22b376'}"
2565,2522,StarterCoin,STAC,startercoin,1,2018-03-08T01:19:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9a005c9a89bd72a4bd27721e7a09a3c11d2b03c4'}"
2566,149,Ontology,ONT,ontology,1,2018-03-08T07:14:20.000Z,2023-06-07T04:29:00.000Z,
2569,5429,CoinPoker,CHP,coinpoker,1,2018-03-08T22:19:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 3890, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x59B5654a17Ac44F3068b3882F298881433bB07Ef'}"
2570,175,TomoChain,TOMO,tomochain,1,2018-03-08T22:34:20.000Z,2023-06-07T04:29:00.000Z,
2571,2031,Graft,GRFT,graft,1,2018-03-09T17:59:20.000Z,2023-06-07T04:29:00.000Z,
2572,565,BABB,BAX,babb,1,2018-03-09T17:59:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf920e4f3fbef5b3ad0a25017514b769bdc4ac135'}"
2573,1848,Electrify.Asia,ELEC,electrifyasia,1,2018-03-09T17:59:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd49ff13661451313ca1553fd6954bd1d9b6e02b9'}"
2575,1478,Bitcoin Private,BTCP,bitcoin-private,1,2018-03-10T15:54:20.000Z,2023-06-07T04:29:00.000Z,
2576,1158,Tokenomy,TEN,tokenomy,1,2018-03-10T19:19:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdd16ec0f66e54d453e6756713e533355989040e4'}"
2577,117,Ravencoin,RVN,ravencoin,1,2018-03-10T20:39:21.000Z,2023-06-07T04:29:00.000Z,
2578,907,TE-FOOD,TONE,te-food,1,2018-03-10T20:34:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4'}"
2585,592,CENNZnet,CENNZ,centrality,1,2018-03-13T23:39:21.000Z,2023-06-07T04:29:00.000Z,
2586,69,Synthetix,SNX,synthetix,1,2018-03-14T16:54:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f'}"
2588,363,Loom Network,LOOM,loom-network,1,2018-03-14T20:29:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x42476F744292107e34519F9c357927074Ea3F75D'}"
2592,2057,Banca,BANCA,banca,1,2018-03-19T14:29:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x998b3b82bc9dba173990be7afb772788b5acb8bd'}"
2595,1771,NANJCOIN,NANJ,nanjcoin,1,2018-03-20T19:59:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265'}"
2597,2293,UpToken,UP,uptoken,1,2018-03-21T01:24:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6ba460ab75cd2c56343b3517ffeba60748654d26'}"
2601,1027,1World,1WO,1world,1,2018-03-21T21:19:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfdbc1adc26f0f8f8606a5d63b7d3a3cd21c22b23'}"
2603,8586,Pundi X (Old),NPXS,pundi-x,1,2018-03-22T17:04:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3'}"
2604,2040,Bitcoin Green,BITG,bitcoin-green,1,2018-03-22T18:14:21.000Z,2023-06-07T04:29:00.000Z,
